gM,rbM,rI,gI,bI
7,21,2,5,4
12,45,3,19,11
5,15,12,46,21
19,36,1,5,4
19,45,2,6,3
14,31,5,15,10
18,41,1,6,4
6,15,10,37,29
7,18,9,31,20
24,34,5,8,5
21,19,11,10,8
9,25,1,4,3
22,19,2,6,6
21,24,8,10,9
22,41,1,6,4
8,22,8,27,15
15,42,1,6,4
9,14,2,4,4
21,23,2,6,6
9,15,11,26,21
10,30,6,23,10
5,16,10,47,26
9,16,13,24,14
9,17,11,26,16
14,30,2,6,5
13,29,1,5,3
13,24,2,4,3
7,20,8,34,19
11,16,15,21,12
21,24,8,10,6
23,24,2,7,6
10,30,1,5,3
17,26,5,13,13
15,30,2,6,4
9,29,6,25,11
9,25,6,24,16
21,44,2,5,3
14,36,1,6,3
24,27,2,7,7
13,19,1,6,4
9,22,7,25,19
19,15,2,6,6
13,30,2,6,4
20,31,1,6,4
24,38,3,7,6
7,25,2,5,3
9,14,1,4,4
22,43,3,8,5
20,38,2,7,5
15,30,1,5,3
15,29,3,6,4
10,15,14,23,15
12,25,1,6,4
8,14,2,4,3
6,11,19,37,22
9,14,19,26,14
5,12,17,45,21
7,17,2,4,3
21,24,4,6,4
12,19,11,18,12
17,46,3,13,8
23,41,3,7,6
18,34,2,7,5
19,33,2,6,4
7,11,16,33,32
8,25,7,27,13
21,41,4,9,5
17,27,1,6,4
6,18,8,39,30
11,40,1,5,3
12,17,1,4,4
22,23,4,10,13
23,39,2,5,4
7,22,7,34,19
24,46,2,7,6
7,22,8,32,14
9,28,5,24,17
24,36,3,5,3
10,32,2,6,3
23,21,2,6,6
21,21,10,10,8
23,31,5,8,7
16,40,1,6,4
10,25,2,5,4
6,13,15,37,19
16,42,3,14,10
22,31,2,5,4
13,34,1,5,4
8,12,16,27,21
16,21,12,14,7
20,26,8,10,7
22,35,3,6,3
10,17,10,22,17
16,28,6,13,10
21,44,2,8,6
23,38,4,8,5
18,39,1,6,4
23,35,3,7,6
20,41,1,5,4
21,37,4,9,6
8,12,14,28,27
12,14,11,18,22
15,37,2,6,3
19,26,7,11,9
11,19,14,20,9
18,31,2,6,4
7,24,6,34,23
18,27,5,12,13
24,36,2,5,4
7,17,10,34,20
9,23,1,4,3
14,28,7,16,9
11,28,2,5,4
24,23,3,9,11
9,20,8,25,20
17,37,4,12,8
12,29,5,18,13
13,36,1,6,3
7,17,11,31,18
20,40,1,6,4
12,26,8,18,9
11,29,5,21,15
19,38,1,6,4
18,32,6,11,6
11,30,1,6,4
24,34,4,7,4
11,33,1,4,3
8,12,15,28,23
20,39,3,7,4
6,13,2,5,3
24,21,3,8,9
10,28,7,22,9
8,11,2,5,4
5,13,15,44,21
7,15,12,34,19
21,18,13,10,8
6,17,12,35,15
16,31,2,5,3
8,17,1,4,3
12,31,5,19,12
16,22,6,14,17
22,41,2,5,4
21,29,6,9,7
23,36,3,6,3
18,24,5,12,15
10,17,12,23,14
15,28,6,15,11
16,21,6,14,19
9,18,2,5,3
24,37,2,7,6
16,33,2,6,4
12,22,9,18,11
11,25,7,20,12
17,25,1,5,4
11,15,14,21,15
19,40,2,7,4
17,27,3,5,4
11,25,8,21,10
16,28,2,5,4
24,30,4,6,4
14,28,6,15,11
24,28,4,6,4
20,46,1,5,4
7,23,7,33,18
5,18,10,41,17
14,33,2,6,3
22,29,4,6,5
5,14,14,43,20
17,34,1,5,3
11,16,12,20,16
12,14,12,18,23
13,21,13,17,8
11,27,2,6,3
22,29,4,9,9
13,32,1,5,4
11,16,11,21,17
18,33,3,6,3
9,22,8,26,14
8,24,6,28,21
11,13,2,4,4
6,18,9,35,22
6,18,10,38,17
6,12,2,4,3
8,13,15,27,20
7,14,15,30,18
17,40,2,7,4
22,39,3,6,3
20,35,3,6,3
12,16,13,18,15
19,23,4,6,4
15,44,1,6,4
19,37,3,7,4
10,25,8,23,10
10,35,1,6,3
23,24,4,9,11
11,23,10,21,9
7,13,14,31,21
18,21,10,12,10
16,43,1,6,4
12,24,1,4,4
12,26,2,6,4
6,13,1,5,4
23,39,2,6,5
16,26,7,14,10
11,31,2,5,3
11,27,2,5,3
19,40,2,5,3
14,32,2,6,4
8,24,6,28,19
17,28,2,6,4
9,20,9,26,14
13,25,6,17,14
22,17,2,6,6
19,25,9,11,6
9,14,13,24,20
18,46,3,12,8
12,29,6,19,10
23,32,4,7,4
18,46,1,5,3
6,21,7,37,24
16,20,1,5,4
19,42,3,10,7
11,28,6,21,11
15,21,12,15,8
20,29,7,10,6
13,35,1,5,4
14,20,1,6,4
24,45,2,7,5
15,40,4,15,8
18,31,3,6,3
22,46,3,8,5
6,17,10,38,19
7,16,10,31,23
6,23,6,37,26
10,13,14,23,24
22,45,3,8,5
17,20,7,13,17
11,15,19,21,11
5,12,1,5,4
16,39,2,5,3
14,30,7,16,7
5,11,1,4,3
11,18,18,20,8
9,14,1,5,4
14,35,2,6,3
6,21,7,37,23
13,43,1,6,3
22,42,3,6,3
12,37,2,6,4
19,21,9,11,10
20,35,3,7,5
9,28,2,6,4
21,45,2,5,3
21,28,8,10,6
24,24,3,8,8
24,26,5,7,4
7,12,1,5,4
18,36,3,7,5
19,36,6,11,5
5,16,2,5,4
6,15,14,39,17
9,26,6,26,16
20,30,3,6,5
12,17,9,19,20
17,31,6,12,7
9,30,5,24,14
13,35,1,6,4
22,38,4,8,6
21,41,3,10,8
18,45,3,11,7
13,29,1,6,4
10,19,9,22,17
15,17,2,6,5
24,26,7,8,7
24,23,2,7,7
24,33,2,6,5
21,36,3,8,6
19,40,2,5,4
13,29,2,6,3
9,36,1,5,3
21,44,3,9,6
21,29,6,9,5
18,34,6,11,5
18,39,1,5,4
9,24,7,24,14
12,23,9,18,10
9,16,15,24,13
17,40,2,6,4
10,19,2,5,4
16,43,3,13,9
14,38,1,4,3
19,29,1,5,4
23,44,2,7,5
9,17,12,24,14
16,29,7,13,7
9,16,10,26,21
9,28,6,26,13
23,38,3,6,3
13,15,15,17,13
22,43,1,5,4
21,38,3,6,3
22,38,1,5,4
10,16,14,22,13
14,28,2,5,4
16,39,2,5,4
21,31,4,7,5
9,19,2,6,4
15,18,14,15,10
18,30,7,12,7
23,24,5,7,5
19,45,3,8,4
22,33,2,7,6
20,32,4,7,4
24,43,2,7,6
13,23,2,5,4
12,24,10,19,8
11,35,2,6,4
18,33,2,6,4
11,16,16,20,11
21,37,5,9,5
9,14,2,4,3
7,14,13,32,20
8,28,1,4,3
16,26,2,6,4
15,39,2,6,3
10,26,6,22,15
9,26,7,25,11
7,22,8,32,15
14,34,4,16,13
17,33,1,6,4
11,36,1,6,3
11,25,2,6,3
9,26,7,26,12
6,24,6,38,24
14,45,1,6,3
11,19,9,21,16
18,26,5,12,13
17,23,6,13,16
16,39,2,6,3
16,27,3,6,5
19,44,3,11,7
13,22,2,6,4
21,35,3,6,5
8,22,2,6,3
8,28,5,27,19
17,38,2,7,4
20,21,2,6,5
11,29,1,4,3
19,46,4,11,5
13,18,13,17,11
8,21,2,5,4
7,23,7,30,16
23,36,2,5,4
12,31,5,19,11
18,39,5,11,5
12,17,2,6,5
13,25,8,17,10
20,38,3,10,8
17,38,2,5,3
6,21,7,36,24
15,32,5,14,9
6,18,1,4,3
24,42,3,6,4
22,43,2,8,6
6,17,10,40,21
15,32,2,5,3
20,18,11,11,6
11,17,10,20,19
13,32,2,6,4
9,14,18,24,13
7,29,1,5,3
13,24,6,17,15
10,19,2,6,4
19,33,2,5,5
15,35,2,6,3
24,44,2,6,4
21,27,2,6,5
21,33,7,10,5
17,24,1,5,4
16,24,6,14,15
16,18,1,5,4
12,28,7,18,9
13,27,1,5,4
23,36,3,6,4
13,16,2,4,4
23,42,2,5,4
12,30,5,19,13
13,28,2,6,4
15,31,1,5,3
16,32,2,6,4
10,18,2,4,4
15,19,12,15,10
15,24,9,15,9
12,33,1,4,3
18,33,2,7,5
5,11,19,42,21
10,30,1,6,4
10,24,2,5,3
11,18,16,20,9
24,28,3,8,9
9,27,2,6,4
12,32,5,18,10
24,39,4,7,4
12,38,1,6,4
20,38,4,9,6
11,35,4,20,13
17,37,1,5,3
18,37,2,5,3
15,29,6,14,10
15,24,3,5,4
12,35,2,6,3
15,25,2,6,4
14,41,4,15,7
15,21,7,15,17
20,26,4,6,4
10,28,5,23,17
19,26,5,11,12
11,24,6,20,16
16,23,2,5,4
18,28,6,12,9
11,25,6,20,15
16,35,1,6,4
19,40,3,11,9
13,40,1,6,4
8,16,1,5,4
17,15,17,13,9
22,44,4,9,5
14,23,2,6,4
24,39,3,6,4
19,36,3,7,4
24,41,3,6,3
21,44,1,5,4
8,19,2,5,3
16,24,9,13,8
9,15,11,25,22
10,15,11,23,24
15,22,2,5,5
16,43,2,6,3
20,36,5,9,4
8,15,2,4,3
23,25,8,9,5
18,46,2,6,4
10,22,9,23,12
6,19,9,40,20
18,46,3,11,6
20,40,3,9,6
15,26,6,15,12
16,20,2,6,5
8,33,1,5,3
12,20,2,6,4
12,24,8,18,10
10,24,1,6,4
23,37,2,7,5
17,29,5,12,10
9,23,7,25,15
15,22,11,15,8
22,26,6,9,5
24,39,2,6,5
14,29,5,16,13
16,37,4,13,8
20,23,8,10,9
17,38,1,6,4
21,36,2,7,5
8,14,14,27,17
9,23,6,26,21
11,22,2,4,3
8,22,7,29,20
13,17,14,17,11
8,21,1,4,3
13,29,6,17,10
13,26,2,6,4
7,21,9,30,14
24,19,2,6,6
15,20,2,5,5
22,32,2,5,4
20,45,3,10,6
22,23,2,7,5
22,38,4,9,7
9,23,7,24,17
11,46,1,5,3
8,27,6,28,14
15,32,2,6,4
18,30,1,5,4
23,36,3,7,6
19,46,1,5,3
6,12,19,36,19
6,16,11,40,20
8,23,1,5,3
11,32,1,6,4
12,22,12,18,8
16,32,2,5,4
20,42,2,5,4
24,40,3,6,4
14,21,9,15,11
20,42,3,10,8
11,21,8,21,15
18,26,9,12,6
14,28,5,16,14
17,41,2,6,3
10,38,1,5,3
20,30,5,10,9
11,19,10,20,13
13,27,2,6,4
10,24,1,5,3
8,15,15,28,14
6,14,15,35,18
18,35,4,11,9
24,37,3,6,5
11,35,4,21,13
23,24,6,8,5
9,17,2,5,3
22,26,2,6,6
14,32,6,16,8
8,23,7,30,16
20,28,7,10,6
17,19,2,5,5
6,17,9,38,23
22,41,3,7,4
14,24,2,5,4
19,37,5,11,6
16,39,1,6,4
24,37,5,8,5
24,27,3,9,11
13,46,1,5,3
18,28,3,5,4
19,27,8,11,6
22,22,8,9,6
8,22,8,29,15
22,20,5,6,4
14,26,8,15,8
5,12,17,46,22
16,27,1,6,4
12,25,6,18,14
9,29,5,25,16
8,16,13,28,14
18,31,3,6,4
14,38,4,16,9
11,18,11,21,13
14,25,1,5,4
17,28,6,12,9
5,13,1,5,4
14,42,1,6,4
11,33,4,20,16
22,25,2,6,5
24,30,5,7,5
8,24,1,5,3
7,22,7,33,21
9,21,7,26,22
10,39,1,6,3
19,32,5,11,8
19,43,2,7,5
16,35,2,5,4
20,42,3,10,7
18,38,2,7,4
6,16,1,5,3
12,22,3,5,3
5,16,12,42,17
18,37,4,12,9
10,27,7,23,10
7,20,8,33,19
6,13,1,4,3
7,12,2,4,4
15,31,2,5,3
7,15,1,5,3
21,37,2,6,4
15,29,6,14,9
21,29,6,10,8
9,24,7,25,13
23,40,2,5,4
9,18,11,25,15
22,30,6,9,6
21,31,1,5,4
21,34,4,9,8
6,23,1,5,3
18,30,4,12,13
20,41,2,7,5
17,19,2,6,5
16,22,6,14,16
12,17,9,18,20
14,37,5,15,7
23,37,3,6,4
16,20,13,14,8
18,40,5,11,5
10,24,2,6,3
17,33,2,6,5
8,19,14,27,10
21,17,2,6,6
22,28,2,6,5
18,38,4,12,8
16,30,5,13,11
10,17,11,23,16
24,28,5,7,4
11,15,18,21,12
20,29,6,10,8
14,23,9,15,10
11,25,6,21,16
11,28,2,5,3
14,21,9,16,12
11,24,3,6,4
7,16,1,5,3
13,36,1,5,4
15,36,2,5,3
8,19,8,28,23
18,44,1,6,4
6,21,7,38,24
8,21,9,29,13
18,27,2,6,5
19,33,6,11,6
16,35,2,5,3
10,18,10,23,15
6,24,6,36,25
20,36,2,7,5
18,45,2,7,5
7,13,2,4,4
24,28,2,7,7
21,28,6,9,7
15,36,5,14,7
23,15,2,6,6
19,40,4,10,6
18,26,2,6,4
5,11,24,42,18
21,36,3,7,5
16,24,8,14,10
24,23,4,9,13
22,40,2,5,4
14,42,1,5,3
20,33,2,6,5
22,31,6,9,5
21,22,2,6,5
24,24,3,8,9
19,37,2,5,3
13,27,1,4,4
18,24,5,12,14
12,27,1,5,4
12,35,5,19,9
10,18,2,6,4
21,43,3,10,7
18,34,1,6,4
12,26,1,5,4
7,15,2,5,3
15,36,1,6,4
9,21,9,24,13
5,12,14,41,28
16,44,1,6,4
11,29,1,6,4
19,24,10,11,6
11,26,1,4,3
16,45,3,13,8
7,18,9,33,21
10,23,1,4,4
20,33,5,10,7
7,24,6,31,21
13,34,1,6,4
15,22,13,15,7
17,26,1,6,4
9,19,11,26,13
23,34,4,7,5
16,30,1,6,4
16,18,16,14,6
8,21,9,27,13
8,32,1,4,3
23,43,3,7,5
11,17,11,20,16
17,43,3,13,10
12,18,8,19,22
11,15,15,21,14
21,32,2,7,5
19,29,4,11,12
15,38,1,5,3
22,19,11,10,5
10,21,9,23,13
7,15,15,32,15
12,35,1,6,4
13,29,2,6,4
14,28,7,15,8
10,28,1,5,4
17,35,2,5,4
15,25,2,4,3
13,21,2,5,4
22,42,2,5,4
8,25,6,30,19
10,22,1,4,4
12,21,1,6,4
8,19,8,27,22
16,28,8,13,7
19,28,2,6,5
23,44,3,7,5
12,25,2,5,4
5,21,1,4,3
15,39,2,6,4
7,25,7,30,13
5,16,11,41,19
22,31,4,7,4
13,28,8,17,7
13,20,10,17,11
11,19,14,21,9
8,24,7,27,14
10,30,2,6,3
15,35,6,14,6
12,30,2,6,4
13,18,16,17,8
23,36,1,5,4
12,23,1,6,4
13,20,8,17,16
7,15,2,5,4
19,45,2,7,4
16,21,2,6,5
17,42,2,7,4
17,38,2,5,4
22,39,2,6,4
24,37,2,6,5
16,26,9,13,7
12,22,11,19,9
16,36,2,5,4
10,31,5,23,13
18,25,2,6,5
24,29,5,7,4
20,33,2,5,4
21,38,2,7,5
23,25,6,8,5
19,40,2,7,5
15,24,11,15,7
17,17,14,13,10
6,17,11,36,18
14,31,5,15,11
5,12,14,46,30
16,34,2,6,4
15,25,1,6,4
22,28,6,9,5
12,25,1,4,3
16,37,4,13,9
11,33,2,6,3
14,43,4,15,7
23,30,4,6,5
19,24,2,6,5
24,23,8,9,5
11,34,2,6,3
6,13,13,36,24
21,22,10,10,7
8,22,9,28,12
22,40,2,7,5
7,22,1,5,3
12,35,4,18,13
6,12,25,38,14
22,31,5,8,4
19,40,1,6,4
10,19,2,4,3
14,25,7,16,11
9,22,7,25,17
11,22,8,21,13
9,16,12,26,17
22,44,3,8,5
13,24,7,17,13
11,22,2,5,3
12,25,8,19,10
17,38,2,6,3
20,29,3,5,4
23,43,4,8,4
18,23,5,12,17
24,22,9,9,5
18,37,2,7,4
22,42,3,8,6
8,16,14,28,13
8,16,10,27,22
20,40,2,5,4
12,34,4,18,13
14,15,2,6,5
23,44,2,5,4
11,17,16,21,10
9,17,12,26,14
5,13,12,49,30
22,36,2,6,4
17,19,11,13,11
12,25,7,18,11
18,27,5,12,12
6,14,12,39,26
13,21,3,5,4
8,16,13,27,15
23,43,3,8,6
5,11,2,5,3
8,24,6,29,22
15,35,4,15,10
23,38,3,7,5
18,41,4,12,7
11,24,7,21,14
9,31,1,6,3
21,32,5,8,5
19,41,3,8,5
14,24,8,16,11
12,28,2,5,3
20,42,4,10,6
12,20,9,19,14
9,18,12,25,13
15,31,2,6,5
18,26,8,12,7
24,23,4,9,12
23,25,3,9,10
20,44,3,10,7
18,35,6,11,5
14,38,1,5,4
17,27,2,6,5
21,26,8,10,7
5,14,12,49,27
19,34,1,5,4
8,18,1,4,4
22,23,5,10,14
17,42,1,5,4
20,26,2,5,4
7,14,2,4,4
13,28,1,4,4
12,18,1,4,4
14,23,2,4,3
15,30,1,5,4
21,23,2,6,5
6,21,7,35,24
21,35,3,7,6
21,43,1,6,4
13,30,1,5,4
16,43,2,6,4
6,13,16,37,20
17,19,14,13,7
19,39,2,7,5
20,34,2,6,4
8,18,9,30,21
18,35,4,12,10
10,15,10,23,25
15,21,7,15,16
6,13,16,36,19
21,34,4,7,5
8,14,14,29,19
22,34,5,9,7
11,17,14,20,11
22,31,5,8,5
11,18,9,21,18
15,24,7,14,11
23,28,7,9,5
14,34,4,15,11
17,34,5,12,8
12,18,11,18,14
15,23,2,5,5
23,39,4,8,5
22,29,2,7,6
9,24,8,24,11
24,27,2,6,5
7,23,7,34,18
10,19,1,4,4
15,27,9,15,7
20,30,7,10,5
6,15,14,40,17
15,36,4,14,10
15,33,4,15,12
6,14,14,39,19
16,40,1,5,4
5,16,9,43,33
8,27,1,4,3
18,42,3,12,8
7,21,7,32,22
14,21,7,16,18
21,37,1,5,4
22,36,5,9,6
12,18,14,19,10
19,41,3,10,7
15,20,13,15,8
17,23,6,13,15
18,40,2,6,3
5,14,13,48,22
11,22,7,20,16
16,36,2,5,3
6,11,27,35,16
19,23,5,12,16
21,41,3,8,6
21,35,2,7,5
5,14,11,49,31
10,28,5,23,16
21,35,4,9,8
18,42,1,5,3
18,40,2,6,4
21,29,2,5,4
16,43,3,14,10
5,16,9,45,33
18,42,3,12,10
6,17,10,38,21
17,14,2,6,6
18,21,2,6,5
5,13,1,4,3
13,23,2,6,4
8,22,7,27,18
14,37,2,6,4
17,42,2,6,4
6,15,2,5,4
14,24,10,16,8
7,14,15,33,17
5,16,9,49,35
19,24,5,11,13
24,29,4,7,4
16,17,9,14,19
20,42,1,6,4
6,14,2,4,3
24,28,2,8,8
6,16,12,37,18
19,24,2,5,5
23,28,3,9,10
17,31,2,5,3
6,24,6,36,24
14,27,7,15,9
14,43,1,5,3
5,12,18,48,20
7,19,9,30,16
20,36,1,5,4
7,14,15,33,18
10,12,21,23,15
22,40,2,6,5
7,21,1,5,4
9,31,1,6,4
22,34,3,6,4
6,18,10,36,16
19,41,4,11,6
14,28,2,5,3
15,21,2,6,4
19,36,2,7,5
17,22,11,13,8
22,36,3,6,3
7,21,9,31,14
18,17,2,6,5
6,17,9,35,23
14,25,3,6,4
15,32,2,5,4
11,31,5,20,12
5,11,20,42,21
12,42,1,5,3
18,35,2,5,3
8,25,1,5,4
16,29,1,6,4
13,24,8,17,10
17,44,1,5,3
8,13,15,28,19
21,26,2,6,5
9,24,1,5,4
10,35,1,4,3
15,23,2,6,5
17,28,6,13,10
19,31,1,5,4
7,18,1,4,3
20,34,3,6,3
24,26,2,6,6
10,24,7,22,14
18,31,2,6,5
23,36,2,6,5
8,24,6,29,20
13,23,3,5,4
8,17,2,5,4
16,19,2,5,5
9,15,16,24,13
9,26,2,6,4
15,24,6,15,15
21,45,2,7,5
11,18,9,20,19
13,28,2,5,4
15,23,6,15,17
16,33,6,13,7
15,37,1,4,3
21,35,3,7,5
5,23,1,5,3
15,25,2,5,4
13,26,7,17,10
22,36,2,6,5
18,37,2,5,4
12,21,2,5,4
19,30,4,11,12
19,38,2,5,4
20,36,4,8,5
9,23,8,26,13
23,24,2,6,6
20,39,5,10,5
12,24,7,19,13
17,25,2,6,4
9,16,2,4,4
9,17,1,4,4
17,39,1,5,4
22,30,5,8,4
20,26,2,6,5
9,23,7,24,15
7,11,25,34,18
14,27,8,16,8
14,17,18,16,7
5,14,1,5,3
23,31,5,8,5
10,22,7,23,17
9,14,13,24,19
10,19,9,23,18
11,19,12,21,11
20,35,5,9,5
8,21,10,27,12
10,25,2,6,3
22,30,3,9,10
19,25,2,6,5
22,45,2,5,3
13,36,1,5,3
6,19,9,39,19
21,40,3,7,5
17,33,2,5,4
15,34,1,5,4
21,43,3,8,6
21,25,8,10,7
10,30,5,23,13
13,23,1,5,4
17,40,2,6,3
23,46,3,8,5
13,34,2,5,4
24,22,4,9,12
15,41,1,5,4
10,22,1,4,3
10,23,2,6,3
16,38,2,6,4
15,26,10,14,6
10,15,1,4,4
13,27,8,17,8
23,35,4,8,7
15,21,2,5,5
5,18,8,43,31
23,30,3,9,10
18,38,1,5,3
11,26,6,20,14
20,17,12,11,6
21,21,5,7,4
11,29,1,5,3
7,16,1,5,4
5,16,9,48,34
19,39,4,11,7
11,32,1,5,4
13,26,2,5,4
21,30,4,10,10
21,35,3,6,4
18,45,1,6,4
10,21,10,22,11
11,21,9,20,12
22,39,3,6,4
23,40,4,8,5
23,34,3,6,5
17,26,10,13,6
16,18,13,14,11
23,26,2,7,6
7,24,6,32,20
21,23,9,10,8
19,33,3,6,3
21,45,2,8,5
12,18,2,5,4
16,32,5,13,9
12,40,1,6,4
6,18,10,35,18
13,31,1,4,3
6,20,9,37,17
11,26,7,20,11
7,19,8,34,25
20,45,2,6,4
9,15,14,26,15
16,35,6,13,6
7,22,7,30,18
6,20,7,36,27
19,41,2,6,5
13,17,16,17,10
24,43,3,6,4
8,12,14,30,26
18,43,2,6,3
21,43,2,5,3
19,40,2,6,5
