gM,rbM,rI,gI,bI
2,2,70,76,73
2,2,75,87,81
2,2,80,96,89
2,2,84,104,94
1,2,87,109,96
1,2,89,109,96
2,2,90,105,93
2,2,89,100,88
2,2,87,93,84
2,2,84,88,81
2,2,82,85,78
2,2,80,83,77
2,2,78,82,77
2,2,77,82,77
2,2,77,83,77
2,2,76,83,77
2,2,72,79,73
2,2,68,74,69
2,2,67,72,68
2,2,66,72,67
2,2,65,71,66
2,2,64,70,65
2,2,64,69,64
2,2,63,68,63
2,2,62,66,61
2,3,57,61,57
3,3,45,48,47
3,3,35,38,38
3,3,44,41,44
3,3,46,44,46
3,3,49,47,49
3,3,50,49,50
3,3,52,51,52
3,3,54,54,54
3,3,56,56,55
3,3,56,56,52
3,3,54,53,50
3,3,49,47,45
3,3,43,41,42
3,3,46,44,45
3,3,51,48,49
3,3,56,54,54
2,2,62,61,61
2,2,68,71,70
2,2,74,84,80
2,2,80,96,90
2,2,85,107,97
1,2,90,115,103
1,2,92,119,105
1,2,94,119,103
1,2,95,114,99
2,2,93,107,93
2,2,91,99,89
2,2,88,93,85
2,2,85,89,82
2,2,82,87,80
2,2,81,86,80
2,2,80,85,79
2,2,79,85,79
2,2,77,84,78
2,2,74,80,75
2,2,73,79,74
2,2,70,75,71
2,2,69,74,70
2,2,68,73,69
2,2,66,73,68
2,2,65,73,68
2,2,65,72,66
2,2,64,71,65
2,2,62,69,64
2,2,61,67,62
2,2,60,66,61
3,3,46,49,48
3,3,44,47,45
3,3,36,39,39
3,3,30,32,33
3,3,37,34,36
3,3,40,38,41
3,3,43,40,42
3,3,46,43,46
3,3,47,45,47
3,3,48,46,49
3,3,50,48,50
3,3,55,54,55
3,3,57,57,57
2,2,59,60,59
2,2,61,62,61
2,2,62,63,61
2,2,63,64,61
2,2,62,64,60
2,2,61,62,58
2,2,59,60,56
3,3,57,57,53
3,3,51,50,47
3,3,48,46,44
3,3,42,39,40
3,3,48,45,46
3,3,53,50,51
3,2,59,57,58
2,2,65,66,66
2,2,72,78,76
2,2,79,91,87
2,2,85,104,97
1,2,90,116,105
1,1,94,124,110
1,1,97,127,112
1,1,99,126,109
1,2,99,120,104
1,2,98,112,98
2,2,94,105,93
2,2,89,95,86
2,2,86,92,84
2,2,83,90,82
2,2,82,88,81
2,2,78,84,78
2,2,77,82,76
2,2,76,81,75
2,2,74,79,74
2,2,73,77,72
2,2,71,75,71
2,2,70,75,70
2,2,67,74,69
2,2,66,74,69
2,2,65,74,69
2,2,64,73,68
2,2,64,72,66
2,2,62,70,65
2,2,61,68,63
3,3,46,50,49
3,3,44,47,46
3,3,34,36,37
3,3,33,36,36
3,3,32,35,35
3,3,32,35,34
3,2,18,20,20
3,3,32,29,31
3,3,41,39,42
3,3,43,40,43
3,3,44,41,43
3,3,46,42,45
3,3,47,43,46
3,3,48,45,48
3,3,50,47,49
3,3,51,49,52
3,3,54,52,54
3,3,57,56,57
2,2,59,60,60
2,2,62,63,63
2,2,64,66,65
2,2,67,71,67
2,2,67,71,66
2,2,65,68,62
2,2,62,64,59
2,2,59,61,56
3,3,56,57,53
3,3,50,50,47
3,3,47,47,45
3,3,43,43,41
3,3,40,39,37
3,3,43,40,41
3,3,51,47,48
2,2,61,61,61
2,2,68,71,71
2,2,75,84,81
2,2,83,97,93
1,2,89,111,103
1,1,95,123,111
1,1,98,130,116
1,1,101,132,117
1,1,103,130,115
1,1,103,125,109
1,2,101,118,104
1,2,98,111,98
2,2,94,105,94
2,2,91,100,90
2,2,89,97,87
2,2,86,93,85
2,2,85,91,83
2,2,83,89,82
2,2,81,88,80
2,2,80,85,78
2,2,79,83,77
2,2,77,82,75
2,2,72,76,71
2,2,69,75,70
2,2,67,75,70
2,2,66,75,70
2,2,65,75,69
2,2,63,71,66
2,2,62,69,65
3,3,51,55,52
3,3,49,52,50
3,3,47,51,49
3,3,46,50,48
3,3,33,30,32
3,3,33,30,33
3,3,36,34,37
3,3,45,41,44
3,3,47,43,47
3,3,49,45,48
3,3,51,47,50
3,3,53,49,52
3,3,56,52,55
3,2,58,57,59
2,2,61,61,63
2,2,64,66,66
2,2,67,70,69
2,2,69,74,72
2,2,72,78,73
2,2,70,76,70
2,2,68,73,66
2,2,65,69,63
2,2,62,65,60
2,2,58,61,56
2,3,55,58,54
3,3,47,50,47
3,3,46,49,46
3,3,45,48,45
3,3,45,47,44
3,3,43,45,42
3,3,42,43,40
3,3,45,42,43
3,3,54,50,51
3,2,59,56,58
2,2,65,65,66
2,2,71,76,75
2,2,79,89,86
2,2,86,102,97
1,2,93,115,108
1,1,99,126,116
1,1,103,133,120
1,1,106,135,121
1,1,106,133,118
1,1,105,129,114
1,1,103,123,109
1,2,100,117,103
1,2,98,111,99
2,2,95,106,94
2,2,91,101,91
2,2,88,97,88
2,2,86,94,86
2,2,85,91,84
2,2,82,88,80
2,2,81,86,78
2,2,79,84,76
2,2,77,81,75
2,2,75,79,74
2,2,71,76,71
2,2,67,75,71
2,2,67,76,71
2,2,66,76,71
2,2,65,75,70
2,2,64,72,68
2,2,63,70,66
2,2,56,61,58
3,3,52,56,54
3,3,50,54,52
3,3,49,53,51
3,3,48,52,51
3,3,47,51,50
3,3,39,40,41
3,3,36,39,38
3,3,35,37,38
3,3,34,37,37
3,3,31,34,34
3,3,19,23,20
3,3,33,30,34
3,3,33,31,34
3,3,34,31,35
3,3,34,31,34
3,3,35,32,34
3,3,36,33,36
3,3,38,36,39
3,3,41,40,42
3,3,42,40,43
3,3,45,41,45
3,3,47,44,47
3,3,52,47,51
3,3,54,50,53
2,2,60,58,60
2,2,63,62,65
2,2,66,67,69
2,2,69,73,73
2,2,72,77,76
2,2,74,81,78
2,2,76,83,79
2,2,76,85,79
2,2,73,82,74
2,2,71,78,71
2,2,68,75,68
2,2,64,71,64
2,2,60,67,61
2,2,58,63,58
2,3,55,60,56
2,3,53,58,54
3,3,52,57,53
3,3,51,56,52
3,3,50,56,52
3,3,49,55,51
3,3,48,54,50
3,3,47,53,49
3,3,46,51,47
3,3,52,49,50
3,3,57,55,55
2,2,63,62,62
2,2,69,71,71
2,2,75,82,80
2,2,83,94,90
2,2,90,106,101
1,1,97,118,111
1,1,102,127,118
1,1,106,133,122
1,1,108,135,123
1,1,108,134,121
1,1,107,131,118
1,1,105,127,113
1,2,103,122,108
1,2,97,111,99
2,2,94,106,95
2,2,89,97,88
2,2,87,94,86
2,2,85,93,84
2,2,84,91,82
2,2,83,89,80
2,2,81,87,79
2,2,79,84,77
2,2,73,76,71
2,2,68,74,70
2,2,64,71,67
2,2,58,65,60
2,2,57,63,59
2,2,55,61,58
2,3,54,59,56
3,3,51,55,53
3,3,47,52,50
3,3,43,45,45
3,3,35,32,36
3,3,36,32,37
3,3,37,33,39
3,3,37,33,40
3,3,35,32,37
3,3,34,32,36
3,3,34,32,35
3,3,35,34,36
3,3,39,37,40
3,3,40,39,42
3,3,45,42,45
3,3,48,44,47
3,3,50,46,49
3,3,55,50,53
3,2,58,53,57
2,2,61,58,61
2,2,64,63,66
2,2,68,68,70
2,2,72,74,75
2,2,75,80,79
2,2,78,84,82
2,2,80,88,84
2,2,81,90,85
2,2,81,91,84
2,2,78,89,82
2,2,72,84,76
2,2,69,80,72
2,2,66,75,68
2,2,63,71,65
2,2,60,67,62
2,2,58,65,61
2,2,57,64,60
2,2,56,63,59
2,2,54,63,58
2,3,54,63,57
2,3,52,62,56
2,3,51,60,54
3,3,50,57,52
3,3,47,51,47
3,3,46,48,44
3,3,44,45,42
2,2,68,69,68
2,2,74,78,77
2,2,80,88,85
2,2,88,98,95
1,2,94,109,104
1,1,101,119,113
1,1,105,126,119
1,1,109,131,122
1,1,111,135,124
1,1,110,135,123
1,1,109,134,121
1,1,106,130,118
1,1,104,127,113
1,2,102,122,108
1,2,99,115,103
1,2,97,110,98
2,2,94,104,94
2,2,91,100,91
2,2,89,97,89
2,2,88,96,87
2,2,86,95,86
2,2,84,90,82
2,2,74,77,72
2,2,72,74,70
2,2,70,73,70
2,2,68,73,70
2,2,66,74,70
2,2,65,73,69
2,2,62,68,65
2,2,59,66,62
2,2,56,62,59
2,3,55,60,57
3,3,52,57,54
3,3,48,52,50
3,3,46,51,49
3,3,44,48,46
3,3,43,46,45
3,3,30,33,33
3,3,35,31,35
3,3,37,33,38
3,3,40,34,41
3,3,43,36,45
3,3,44,37,47
3,3,45,38,49
3,3,44,37,48
3,3,41,36,46
3,3,38,34,42
3,3,35,32,35
3,3,37,35,38
3,3,39,38,41
3,3,43,41,44
3,3,44,42,45
3,3,47,44,46
3,3,48,45,47
3,3,53,48,51
3,3,55,50,54
2,2,62,58,61
2,2,66,63,66
2,2,70,68,72
2,2,74,75,77
2,2,77,80,81
2,2,80,86,85
2,2,83,90,88
2,2,84,93,90
2,2,84,94,90
2,2,82,95,89
2,2,80,93,86
2,2,77,91,83
2,2,74,87,79
2,2,71,83,75
2,2,68,78,72
2,2,63,72,67
2,2,61,71,66
2,2,60,71,66
2,2,58,70,65
2,2,57,70,64
2,2,56,68,62
2,2,55,66,60
2,3,52,60,54
3,3,50,56,51
3,3,49,53,48
3,3,47,49,46
3,3,45,44,42
3,3,44,43,42
2,2,68,70,68
2,2,74,78,76
2,2,81,87,85
2,2,87,96,93
2,2,93,105,101
1,1,99,113,109
1,1,104,121,115
1,1,108,127,120
1,1,111,131,123
1,1,112,134,125
1,1,111,135,125
1,1,110,135,124
1,1,106,131,117
1,1,104,127,112
1,2,101,120,107
1,2,99,114,101
2,2,96,108,97
2,2,94,103,94
2,2,92,101,92
2,2,90,99,91
2,2,89,99,90
2,2,88,98,88
2,2,84,92,82
2,2,79,82,76
2,2,74,75,71
2,2,71,73,70
2,2,69,72,69
2,2,68,72,70
2,2,67,73,70
2,2,63,70,67
2,2,61,69,65
2,2,60,68,64
2,2,59,67,63
2,2,57,65,61
2,2,56,63,60
2,3,54,59,57
3,3,52,57,55
3,3,51,56,54
3,3,49,54,53
3,3,48,53,52
3,3,45,50,48
3,3,36,37,38
3,3,29,32,31
3,3,23,21,20
3,3,38,34,39
3,3,48,41,52
3,2,54,46,58
3,2,59,50,63
3,2,61,51,64
3,2,58,48,61
3,3,51,43,57
3,3,44,38,50
3,3,39,35,45
3,3,36,34,40
3,3,35,33,37
3,3,38,37,40
3,3,39,39,41
3,3,43,42,45
3,3,44,43,45
3,3,45,43,46
3,3,51,46,49
3,3,56,50,54
3,2,59,53,57
2,2,63,58,61
2,2,67,63,66
2,2,71,68,72
2,2,75,74,77
2,2,79,80,82
2,2,83,86,87
2,2,85,91,90
2,2,87,95,93
2,2,88,98,94
2,2,87,99,94
2,2,85,99,92
2,2,82,97,89
2,2,79,94,85
2,2,76,89,81
2,2,73,84,78
2,2,70,80,75
2,2,67,78,73
2,2,64,77,72
2,2,63,77,71
2,2,62,76,71
2,2,61,76,70
2,2,60,74,67
2,2,58,71,65
2,2,57,68,62
2,2,55,65,59
3,3,51,57,52
3,3,50,54,49
2,2,60,61,59
2,2,65,67,65
2,2,70,74,72
2,2,76,82,80
2,2,82,90,88
2,2,89,98,97
2,2,95,106,105
1,1,101,113,112
1,1,106,119,118
1,1,110,125,123
1,1,112,130,126
1,1,114,133,127
1,1,114,136,128
1,1,114,137,128
1,1,112,137,127
1,1,109,137,125
1,1,107,135,121
1,1,105,130,116
1,1,103,124,110
1,2,101,117,105
1,2,99,112,101
2,2,97,107,98
2,2,96,105,96
2,2,94,104,95
2,2,93,104,94
2,2,91,103,93
2,2,89,101,90
2,2,87,97,86
2,2,85,92,82
2,2,82,86,78
2,2,79,81,74
2,2,76,77,72
2,2,71,72,69
2,2,69,72,70
2,2,63,71,67
2,2,62,70,66
2,2,59,68,63
2,2,58,66,62
2,2,56,64,60
2,2,55,62,59
2,3,54,60,57
2,3,52,58,55
3,3,49,55,53
3,3,44,48,47
3,3,41,44,43
3,3,26,25,23
3,3,27,26,23
3,3,26,24,22
3,3,35,31,34
3,3,44,38,46
3,3,52,45,56
3,2,61,56,68
2,2,72,70,79
2,2,80,80,86
2,2,84,85,87
2,2,80,76,82
2,2,70,59,72
3,2,55,46,61
3,3,45,39,51
3,3,39,36,44
3,3,35,33,36
3,3,41,40,43
3,3,42,41,44
3,3,46,44,47
3,3,47,45,48
3,3,48,45,49
3,3,51,46,50
3,3,53,48,52
3,3,56,51,54
3,2,59,54,57
2,2,64,58,61
2,2,68,62,66
2,2,72,68,71
2,2,76,74,77
2,2,81,79,82
2,2,87,91,91
2,2,89,96,95
2,2,90,100,97
2,2,90,103,98
2,2,89,103,96
2,2,87,102,94
2,2,83,99,90
2,2,76,89,82
2,2,73,85,79
2,2,70,83,77
2,2,68,82,76
2,2,67,82,76
2,2,66,81,75
2,2,64,80,74
2,2,63,78,72
2,2,61,75,69
2,2,59,72,66
2,2,58,68,63
2,2,56,65,60
2,3,54,61,56
2,3,53,58,53
3,3,52,55,51
2,2,62,65,63
2,2,67,72,69
2,2,73,79,76
2,2,87,96,95
2,2,96,105,106
1,1,103,113,116
1,1,109,120,124
1,1,113,125,130
1,1,117,129,133
1,1,119,132,135
1,1,119,135,136
1,1,119,136,135
1,1,119,137,134
1,1,118,138,133
1,1,116,138,132
1,1,113,137,129
1,1,110,137,125
1,1,108,133,120
1,1,106,127,114
1,1,104,122,109
1,2,102,117,106
1,2,100,113,103
1,2,97,111,100
1,2,96,111,100
1,2,95,110,98
2,2,93,107,95
2,2,91,104,91
2,2,88,98,86
2,2,82,85,77
2,2,78,80,74
2,2,75,76,71
2,2,71,74,70
2,2,69,74,71
2,2,63,72,68
2,2,59,68,64
2,3,53,60,57
3,3,48,53,51
3,3,45,51,49
3,3,42,44,44
3,3,40,43,42
3,3,39,42,41
3,3,27,29,25
3,3,29,31,26
3,3,30,33,26
3,3,30,31,25
3,3,28,26,23
3,3,34,30,33
3,3,37,32,37
3,3,43,36,44
3,3,52,45,57
2,2,64,60,73
2,2,78,83,91
2,2,92,106,105
1,1,103,123,115
1,1,110,128,116
1,2,107,118,107
2,2,92,91,92
2,2,71,61,74
3,2,53,44,59
3,3,43,38,48
3,3,38,35,41
3,3,38,38,40
3,3,39,39,42
3,3,40,40,42
3,3,43,41,45
3,3,44,43,46
3,3,45,44,47
3,3,49,46,49
3,3,51,47,51
3,3,54,48,52
3,3,56,51,55
3,2,60,54,58
2,2,73,67,71
2,2,77,72,76
2,2,82,78,81
2,2,85,84,87
2,2,89,90,91
2,2,91,95,95
2,2,93,100,99
2,2,94,104,100
2,2,93,106,100
2,2,91,105,97
2,2,88,102,94
2,2,84,97,90
2,2,80,93,87
2,2,77,89,84
2,2,74,87,82
2,2,72,86,80
2,2,70,86,79
2,2,69,84,78
2,2,67,83,77
2,2,66,80,75
2,2,62,74,69
2,2,57,65,60
2,3,56,62,57
2,3,55,58,55
2,2,63,69,66
2,2,68,76,72
2,2,82,93,90
2,2,92,103,102
1,1,103,114,115
1,1,113,124,127
1,1,121,132,136
1,1,125,139,143
1,1,127,142,147
1,1,128,144,149
1,1,128,144,148
1,1,127,143,147
1,1,127,142,144
1,1,126,141,142
1,1,123,140,140
1,1,119,139,136
1,1,115,137,131
1,1,111,134,125
1,1,109,130,119
1,1,107,125,114
1,1,104,122,111
1,2,103,121,108
1,2,102,120,107
1,2,100,119,106
1,2,99,118,105
1,2,98,116,102
1,2,95,111,98
2,2,92,105,92
2,2,89,98,87
2,2,85,91,82
2,2,78,81,75
2,2,75,78,73
2,2,71,76,72
2,2,69,76,72
2,2,57,65,62
2,2,54,62,58
2,3,53,59,57
3,3,51,57,55
3,3,50,55,54
3,3,48,54,52
3,3,47,53,51
3,3,46,52,50
3,3,44,49,48
3,3,43,48,46
3,3,38,41,40
3,3,29,32,32
3,3,28,32,28
3,3,30,35,29
3,3,32,37,29
3,3,32,36,28
3,3,30,30,25
3,3,39,33,39
3,3,47,39,50
3,2,60,54,69
2,2,75,79,91
1,1,90,112,114
1,1,106,138,131
1,1,119,151,140
1,1,127,155,141
1,1,126,148,131
1,1,110,122,112
2,2,85,80,88
3,2,62,51,67
3,3,46,40,52
3,3,39,36,43
3,3,36,35,37
3,3,37,36,39
3,3,38,38,41
3,3,41,41,44
3,3,44,42,46
3,3,45,43,47
3,3,45,44,48
3,3,50,46,50
3,3,54,49,53
3,2,64,57,61
2,2,68,62,65
2,2,73,66,70
2,2,77,71,75
2,2,82,77,80
2,2,86,83,86
2,2,90,89,92
2,2,93,95,96
2,2,95,101,100
2,2,96,106,102
1,2,96,109,103
1,2,94,109,101
2,2,92,106,98
2,2,88,101,94
2,2,84,96,90
2,2,80,92,87
2,2,77,91,85
2,2,75,90,84
2,2,73,89,82
2,2,72,87,81
2,2,70,85,79
2,2,68,82,77
2,2,67,79,75
2,2,65,76,72
2,2,63,73,69
2,2,61,70,66
2,2,59,63,60
2,2,60,65,62
2,2,69,79,74
2,2,75,87,82
2,2,84,96,92
2,2,95,107,106
1,1,108,121,122
1,1,120,135,136
1,1,127,146,146
1,1,132,151,152
1,1,133,154,155
1,1,134,154,157
1,1,134,154,158
1,1,134,153,157
1,1,133,153,155
1,1,133,151,154
1,1,132,150,152
1,1,130,147,150
1,1,127,143,146
1,1,121,139,140
1,1,116,136,132
1,1,112,132,125
1,1,110,130,120
1,1,108,128,117
1,1,107,128,115
1,1,105,128,114
1,1,102,125,109
1,2,99,120,105
1,2,96,114,99
2,2,92,107,93
2,2,89,99,88
2,2,78,83,77
2,2,75,81,75
2,2,72,80,75
2,2,71,79,74
2,2,69,78,73
2,2,60,68,65
2,2,58,66,63
2,2,57,64,61
2,2,55,62,60
2,2,53,61,58
2,3,52,58,56
3,3,47,53,52
3,3,46,52,51
3,3,45,51,50
3,3,44,50,49
3,3,43,49,47
3,3,42,46,45
3,3,41,45,44
3,3,27,30,27
3,3,32,38,31
3,3,33,37,29
3,3,31,32,26
3,3,33,29,31
3,3,41,34,41
3,3,50,42,55
2,2,65,61,78
2,2,81,94,105
1,1,98,130,130
1,1,113,152,147
1,1,126,157,154
1,1,133,158,155
1,1,132,156,145
1,1,118,138,124
2,2,93,93,96
3,2,67,57,71
3,3,49,41,54
3,3,36,35,39
3,3,35,34,37
3,3,38,38,42
3,3,40,39,43
3,3,40,40,43
3,3,42,41,45
3,3,43,42,47
3,3,44,42,48
3,3,45,43,49
3,3,45,44,50
3,3,46,44,50
3,3,47,45,50
3,3,48,46,50
3,3,50,47,50
3,3,53,49,53
2,2,68,61,65
2,2,73,65,69
2,2,77,70,74
2,2,82,76,79
2,2,87,82,86
2,2,91,89,92
2,2,94,96,97
2,2,97,103,102
2,2,99,108,105
1,2,99,112,106
1,2,98,112,104
1,2,95,109,101
2,2,92,104,97
2,2,88,99,94
2,2,84,96,91
2,2,80,94,88
2,2,78,93,87
2,2,76,92,85
2,2,74,90,84
2,2,72,88,81
2,2,71,85,79
2,2,69,82,77
2,2,68,79,74
2,2,64,73,69
2,2,61,68,65
2,2,61,67,64
2,2,71,81,76
2,2,75,88,83
2,2,95,108,107
1,1,110,123,124
1,1,134,155,157
1,1,135,157,159
1,1,136,157,159
1,1,135,157,160
1,1,135,156,159
1,1,135,156,158
1,1,132,151,154
1,1,129,146,149
1,1,124,141,142
1,1,119,138,134
1,1,115,135,128
1,1,113,135,124
1,1,112,135,122
1,1,111,136,122
1,1,110,137,122
1,1,108,137,120
1,1,106,134,117
1,1,103,130,113
1,2,101,124,107
1,2,97,116,101
2,2,93,108,95
2,2,88,101,89
2,2,84,95,85
2,2,80,90,81
2,2,77,86,79
2,2,74,83,77
2,2,72,81,76
2,2,70,80,74
2,2,68,77,72
2,2,62,69,66
2,2,60,67,64
2,2,58,65,63
2,2,56,64,61
2,2,54,61,59
3,3,50,55,53
3,3,49,53,52
3,3,47,52,51
3,3,43,48,47
3,3,42,47,46
3,3,41,46,45
3,3,30,36,31
3,3,32,37,31
3,3,32,35,29
3,3,30,30,26
3,3,36,31,34
3,3,41,34,42
3,2,51,44,58
2,2,67,65,84
2,1,83,100,112
1,1,100,135,136
1,1,114,155,152
1,1,125,158,158
1,1,131,158,158
1,1,130,156,147
1,1,116,138,126
2,2,92,96,97
2,2,67,59,71
3,3,49,42,54
3,3,40,36,44
3,3,37,37,40
3,3,40,40,44
3,3,47,43,52
3,3,48,44,55
3,3,48,45,57
3,2,49,45,58
3,2,49,46,58
3,3,48,46,56
3,3,48,46,54
3,3,49,46,52
3,3,50,47,51
3,3,52,48,52
3,2,64,56,61
2,2,68,60,64
2,2,72,65,69
2,2,77,69,74
2,2,82,75,79
2,2,87,81,86
2,2,95,97,99
2,2,98,105,104
1,2,101,111,108
1,1,101,115,109
1,2,101,115,107
1,2,99,113,104
2,2,95,108,100
2,2,91,103,97
2,2,87,100,94
2,2,83,98,91
2,2,81,96,89
2,2,78,94,88
2,2,77,92,86
2,2,75,90,83
2,2,73,86,81
2,2,71,84,79
2,2,70,82,76
2,2,64,71,68
2,2,65,73,70
2,2,67,77,73
2,2,71,82,77
2,2,76,88,83
2,2,82,96,91
2,2,92,106,104
1,1,108,119,120
1,1,123,138,139
1,1,131,153,152
1,1,136,158,160
1,1,136,157,160
1,1,135,158,160
1,1,130,149,151
1,1,126,146,144
1,1,121,143,137
1,1,119,142,132
1,1,116,142,130
1,1,115,143,129
1,1,114,145,129
1,1,113,145,129
1,1,112,145,128
1,1,110,143,126
1,1,108,139,121
1,1,105,133,116
1,1,101,126,109
1,2,96,117,102
1,2,92,109,96
2,2,87,102,90
2,2,83,96,86
2,2,79,90,83
2,2,73,83,77
2,2,71,80,75
2,2,58,65,62
2,2,55,63,60
2,2,54,61,58
3,3,49,54,52
3,3,45,49,49
3,3,40,44,43
3,3,39,43,42
3,3,29,34,30
3,3,30,34,29
3,3,30,32,27
2,2,66,63,83
2,1,83,96,112
1,1,99,133,136
1,1,112,154,152
1,1,122,158,157
1,1,127,157,154
1,1,123,149,142
1,1,107,124,118
2,2,84,84,91
3,2,61,54,67
3,3,46,40,51
3,3,36,34,38
3,3,36,35,38
3,3,47,44,52
3,2,50,45,59
3,2,54,47,66
3,2,57,49,72
3,2,59,50,76
3,2,59,50,78
3,2,56,50,76
3,2,54,49,70
3,2,52,48,63
3,2,51,47,58
3,3,51,47,54
3,3,52,48,53
3,2,63,56,60
2,2,67,60,64
2,2,72,64,68
2,2,77,69,73
2,2,91,90,93
2,2,96,99,100
2,2,100,108,106
1,1,103,115,111
1,1,105,119,112
1,1,104,119,111
1,2,102,117,108
1,2,98,113,104
2,2,94,108,100
2,2,90,104,97
2,2,86,101,94
2,2,83,99,92
2,2,79,94,87
2,2,74,86,81
2,2,73,85,78
2,2,71,82,76
2,2,67,75,72
2,2,68,78,74
2,2,71,81,78
2,2,74,86,82
2,2,80,93,89
2,2,88,101,98
1,1,101,112,112
1,1,118,128,131
1,1,130,148,149
1,1,135,158,161
1,1,128,151,146
1,1,124,149,140
1,1,121,149,137
1,1,119,149,136
1,1,119,150,136
1,1,118,151,136
1,1,116,152,135
1,1,114,150,133
1,1,112,146,129
1,1,108,141,123
1,1,104,134,116
1,1,99,125,109
1,2,94,117,102
1,2,90,109,96
2,2,86,101,91
2,2,81,95,86
2,2,77,90,82
2,2,75,85,79
2,2,59,67,64
3,3,43,46,46
3,3,42,45,45
3,3,39,42,42
3,3,38,41,41
3,3,37,40,40
3,3,35,39,38
3,3,28,31,28
3,3,28,30,27
3,3,35,31,33
3,3,40,33,39
3,3,48,39,53
3,2,62,55,76
2,2,78,85,104
1,1,94,119,130
1,1,107,145,146
1,1,114,152,150
1,1,116,147,144
1,1,109,130,128
2,2,92,100,105
2,2,72,68,80
3,2,53,47,60
3,3,42,38,47
3,3,37,35,40
3,3,44,43,49
3,3,49,45,55
3,2,56,48,65
3,2,65,52,77
3,2,74,57,91
2,2,81,61,102
2,1,83,64,109
2,1,81,63,110
2,2,75,60,105
3,2,66,56,95
3,2,54,50,69
3,2,53,49,60
3,3,53,48,55
3,3,54,49,54
3,3,55,51,55
3,2,63,55,60
2,2,67,59,63
2,2,72,63,68
2,2,77,68,73
2,2,82,74,79
2,2,92,91,94
2,2,96,100,102
1,2,101,109,108
1,1,105,118,113
1,1,107,121,115
1,1,106,123,114
1,1,104,121,112
1,2,101,117,108
1,2,96,113,104
1,2,92,109,101
2,2,88,105,97
2,2,85,102,94
2,2,81,95,88
2,2,79,92,86
2,2,77,90,84
2,2,75,89,83
2,2,74,88,81
2,2,73,86,79
2,2,72,84,77
2,2,70,79,75
2,2,70,78,75
2,2,71,80,76
2,2,72,82,78
2,2,77,91,86
2,2,83,97,92
2,2,92,104,102
1,1,107,115,117
1,1,124,135,138
1,1,133,152,153
1,1,134,157,159
1,1,133,156,157
1,1,131,155,153
1,1,129,154,148
1,1,126,154,144
1,1,124,153,142
1,1,123,154,142
1,1,121,154,142
1,1,120,155,141
1,1,118,154,139
1,1,115,152,135
1,1,111,147,130
1,1,106,141,123
1,1,101,132,115
1,2,96,122,108
1,2,92,114,101
2,2,87,106,95
2,2,82,98,89
2,2,78,92,84
2,2,75,87,80
2,2,72,83,77
2,2,66,75,71
2,3,53,59,56
3,3,41,44,44
3,3,34,38,37
3,3,34,37,36
3,3,24,26,22
3,3,34,30,32
3,3,38,32,36
3,3,44,36,46
3,2,55,45,64
2,2,69,64,88
2,1,84,93,113
1,1,95,116,128
1,1,102,124,132
1,1,101,118,124
2,2,91,98,108
2,2,74,74,87
3,2,58,52,67
3,3,41,40,44
3,3,49,46,55
3,2,58,51,68
2,2,72,58,86
2,2,89,70,105
2,1,103,83,123
2,1,112,98,135
2,1,116,100,140
2,1,112,96,141
2,1,102,86,135
2,1,88,73,125
2,2,73,62,108
3,2,61,55,87
3,2,55,51,70
3,2,54,50,60
3,3,54,50,56
3,3,56,51,56
3,2,59,52,57
3,2,62,55,60
2,2,66,58,63
2,2,71,62,67
2,2,76,67,73
2,2,87,82,87
2,2,92,91,95
2,2,98,101,103
1,1,103,110,110
1,1,107,118,114
1,1,109,124,117
1,1,109,126,117
1,1,107,124,115
1,1,103,122,112
1,1,99,119,109
1,2,95,115,104
1,2,91,110,100
2,2,88,105,96
2,2,85,101,93
2,2,83,97,90
2,2,78,93,86
2,2,76,91,85
2,2,76,91,84
2,2,75,90,82
2,2,74,85,79
2,2,73,83,78
2,2,75,86,82
2,2,76,90,85
2,2,80,94,89
2,2,85,99,95
2,2,95,106,103
1,1,111,117,119
1,1,127,136,140
1,1,134,153,155
1,1,134,157,157
1,1,132,156,153
1,1,130,156,150
1,1,128,156,148
1,1,126,156,147
1,1,125,156,147
1,1,123,156,146
1,1,121,155,144
1,1,117,154,141
1,1,113,151,135
1,1,108,145,128
1,1,103,136,120
1,1,98,126,113
1,2,93,117,105
2,2,88,108,98
2,2,83,100,91
2,2,79,93,86
2,2,76,88,82
2,2,72,83,78
2,2,60,69,65
3,3,51,56,53
3,3,36,40,39
3,3,47,38,50
3,2,57,46,66
2,2,68,60,85
2,2,77,73,98
2,2,82,81,102
2,2,79,77,96
2,2,70,66,83
3,2,58,51,67
3,3,47,41,54
3,3,40,36,45
3,3,37,34,39
3,3,43,41,46
3,3,49,44,53
3,2,60,50,67
2,2,77,62,89
2,1,96,82,114
2,1,114,107,135
1,1,126,133,147
1,1,131,145,154
1,1,133,148,157
1,1,132,143,157
1,1,126,128,154
2,1,112,105,147
2,1,93,79,131
2,2,74,63,108
3,2,61,55,83
3,2,55,52,66
3,2,55,50,59
2,2,93,90,95
1,1,107,118,116
1,1,110,124,119
1,1,111,128,120
1,1,109,128,119
1,1,106,127,116
1,1,102,124,113
1,2,98,120,108
1,2,94,115,104
2,2,90,108,99
2,2,88,103,95
2,2,84,99,92
2,2,81,96,90
2,2,79,95,89
2,2,78,93,88
2,2,77,93,87
2,2,76,89,83
2,2,76,87,82
2,2,77,89,85
