gM,rbM,rI,gI,bI
3.4864864864864864,3.162790697674419,43,37,57
3.156862745098039,2.769736842105263,57,51,76
2.6714285714285713,2.396106705118962,73,70,95
2.2637362637362637,2.1367694805194803,88,91,112
2.0377358490566038,1.9853412170485343,99,106,123
2.163265306122449,2.068842921784098,91,98,119
2.647887323943662,2.3833496025658905,71,71,101
3.3255813953488373,2.8843201754385963,48,43,76
3.5185185185185186,3.558894230769231,32,27,39
3.5555555555555554,3.162790697674419,43,36,57
3.0555555555555554,2.6867283950617282,60,54,81
2.392857142857143,2.256367924528302,80,84,106
2.6714285714285713,2.400714285714286,70,70,100
3.4864864864864864,3.0434173669467786,42,37,68
3.5,3.5073170731707317,25,24,41
3.4285714285714284,3.5826086956521737,23,21,25
3.2291666666666665,2.8016409266409266,56,48,74
2.475,2.28021978021978,78,80,105
2.1875,2.1004033419763757,89,96,117
3.3260869565217392,2.7652777777777775,54,46,80
3.5384615384615383,3.4314013206162874,29,26,47
3.4285714285714284,3.55,24,21,25
3.5555555555555554,3.1845238095238093,45,36,56
2.9166666666666665,2.5513986013986014,65,60,88
2.118811881188119,2.066575591985428,90,101,122
2.02803738317757,1.9948869304955104,97,107,124
3.1153846153846154,2.640686274509804,60,52,85
3.5185185185185186,3.440369897959184,32,27,49
3.6,3.55718954248366,34,25,36
3.4864864864864864,3.070578231292517,49,37,60
2.8125,2.430451127819549,70,64,95
1.9727272727272727,1.974140752864157,94,110,130
2.13,2.0498780157224177,93,100,119
3.2244897959183674,2.7283950617283947,57,49,81
3.5384615384615383,3.4447494852436513,31,26,47
3.6,3.0973419540229887,48,35,58
2.870967741935484,2.441643539932161,69,62,94
2.02803738317757,1.9927481870467616,93,107,129
2.5128205128205128,2.2693524829600777,79,78,104
3.425,2.978877582485353,47,40,69
3.5652173913043477,3.466576332429991,27,23,41
3.25,3.5,24,20,24
3.0943396226415096,2.610924369747899,63,53,85
2.2637362637362637,2.111519607843137,85,91,120
2.1875,2.1199604743083005,88,96,115
3.0943396226415096,2.6856138900372057,59,53,82
3.586206896551724,3.3249475890985325,36,29,53
3.4285714285714284,3.570487483530962,23,21,33
3.425,2.880718954248366,54,40,68
2.7846153846153845,2.3607758036077584,73,65,101
2.13,2.0023777173913047,92,100,128
2.1894736842105265,2.1199604743083005,88,95,115
2.9322033898305087,2.5513986013986014,65,59,88
3.5588235294117645,3.1488095238095237,42,34,60
3.5652173913043477,3.5343406593406597,28,23,39
3.5,3.5757575757575757,33,24,33
3.566666666666667,3.2750355956336024,43,30,49
3.380952380952381,2.8125,57,42,72
2.4390243902439024,2.1657268170426063,84,82,114
2.1894736842105265,2.0539992794091155,91,95,122
2.1414141414141414,2.027537372147915,93,99,123
2.2637362637362637,2.107808857808858,88,91,117
2.56,2.3015734265734267,77,75,104
3.0555555555555554,2.669176706827309,60,54,83
3.5555555555555554,3.121124031007752,43,36,60
3.6,3.490650406504065,30,25,41
3.25,3.543103448275862,22,20,29
3.4285714285714284,3.5384615384615383,26,21,26
3.5652173913043477,3.5672905525846703,33,23,34
3.6,3.0408196721311476,50,35,61
3.3636363636363638,2.7800000000000002,57,44,75
3.2244897959183674,2.646327244461718,62,49,83
3.156862745098039,2.631912442396313,62,51,84
3.3260869565217392,2.7232649498035792,58,46,79
3.4615384615384617,2.965186074429772,49,39,68
3.6,3.505603448275862,29,25,40
3.4285714285714284,3.543103448275862,22,21,29
3.5,3.5764367816091953,29,22,30
3.6,3.5226550079491252,34,25,37
3.5185185185185186,3.406033940917662,37,27,43
3.5185185185185186,3.4408212560386473,36,27,46
3.6,3.5189516129032254,31,25,40
3.5652173913043477,3.5486425339366514,26,23,34
3.4285714285714284,3.553571428571429,22,21,28
3.25,3.55,24,20,25
3.4285714285714284,3.5284900284900287,26,21,27
3.4285714285714284,3.5523627075351216,27,21,29
3.5,3.5623342175066313,26,22,29
3.4285714285714284,3.55,22,21,25
